EntrezID	GeneSymbol	RNAseq-EryP-Rep1	RNAseq-EryP-Rep2	RNAseq-EryP-Rep3	RNAseq-EryD-Rep1	RNAseq-EryD-Rep2	RNAseq-EryD-Rep3
448850	Znhit3	3.893390848	3.652828633	4.140052775	3.873171243	3.654571359	3.574644832
448987	Fbxl7	0.326902392	0.340460315	0.514002991	0.090044751	0.162086862	0.375170495
449000	Zfp960	2.789286492	2.858930309	2.983541788	2.282200159	2.191289118	2.614268411
449521	Zfp213	3.055130303	3.260579242	3.200579008	2.392485353	2.611855093	2.427778888
449561	AF357426	0	0	0	0	0	0
449562	AF357425	0.088927651	0	0	0	0	0
449630	Snord15a	1.745209525	1.949058838	1.563940612	1.551932326	2.299786049	1.847470703
449631	Snord15b	1.262280018	1.898458092	1.439371945	1.61395703	1.75620748	1.39695983
450219	Gsdma3	0.088927651	0	0.242976257	0.254847487	0	0.103327367
474145	Clec4a4	0.088927651	0.262577947	0.166442556	0	0.162086862	0.199746348
474156	Zbtb9	3.600077458	3.762995542	3.621947764	3.733464005	3.488744316	3.442944997
474160	BC033916	0.593243493	0.792390138	0.84387938	0.17479807	0.375468954	0.974695723
474332	Dnm3os	0.709990501	0.792390138	0.938969035	0.471363533	0.236776323	1.028197734
493800	9330162012Rik	0.088927651	0.262577947	0.315653629	0.090044751	0.236776323	0.199746348
493809	Taar3	0.088927651	0.092938249	0	0	0	0
494124	Calm5	0	0	0	0	0	0
494448	Cbx6	5.753860841	5.64501206	5.819092591	5.728948616	5.91203722	5.851140081
494468	Armcx5	3.221705872	3.280474885	3.257031564	3.563126083	3.570433626	3.340922436
494504	Apcdd1	0.709990501	0.180250055	0.574489846	0.17479807	0.236776323	0.738321536
494519	Scgb2b20	0	0	0	0	0.083318543	0
494546	Taar8c	0.088927651	0.340460315	0.242976257	0.17479807	0.307788639	0.103327367
497071	Rnase13	0	0	0	0	0	0.103327367
497097	Xkr4	0.172690617	0.180250055	0.085620241	0	0	0.199746348
497106	Rnase12	0.088927651	0	0	0	0.162086862	0.199746348
497113	Rnase11	0.172690617	0.092938249	0	0	0	0
497114	Defa23	0.326902392	0	0.166442556	0	0.307788639	0
497652	Acd	4.818234752	4.723467338	5.043442186	4.762758008	4.974508362	4.823919477
503491	Defa24	0	0.180250055	0	0	0	0
503550	Klri1	0	0	0	0	0	0.290123112
503558	Taar9	0.172690617	0	0	0.090044751	0	0.103327367
503610	Zdhhc18	0.918470722	1.339378562	1.406473492	3.277156354	3.14530162	3.184764982
503692	Aym1	0.088927651	0	0.242976257	0.090044751	0.083318543	0
503844	Ang5	0	0	0	0.090044751	0.083318543	0.199746348
503845	Ear12	0	0.180250055	0	0.254847487	0.375468954	0.531557862
504186	Chrna10	0.088927651	0.340460315	0.166442556	0	0.083318543	0.103327367
504193	Npcd	3.615126957	3.348025275	3.438846348	3.333545537	3.434243701	3.330311867
50490	Nox4	0	0.180250055	0.166442556	0	0.375468954	0.375170495
50492	Thop1	5.248047966	5.24272565	5.672868496	5.397585453	5.549597461	5.414583538
50493	Txnrd1	6.99533137	6.931955259	7.292731384	7.784122445	7.813121315	7.786916072
50496	E2f6	4.75849119	4.828557118	4.977773581	5.244241395	5.124649602	5.098587824
50497	Hspa14	6.447532206	6.47410358	6.676878893	6.727610303	6.76062263	6.727742997
50498	Ebi3	0	0	0.242976257	0.659585569	0.440115989	0.375170495
50500	Ttpa	0.251856015	0.180250055	0.242976257	0.330687802	0.083318543	0.199746348
50501	Prok2	0.172690617	0.092938249	0.085620241	0	0	0.103327367
50505	Ercc4	4.242554673	4.145805622	4.327463237	3.767975399	3.89262129	3.695321408
50518	a	0.326902392	0.180250055	0	0.090044751	0.375468954	0.199746348
50523	Lats2	1.717585864	2.045228398	1.59347186	4.717564415	4.8312151	4.664107973
50524	Sall2	0.088927651	0.615718588	0.892207499	0.772675519	0.72593705	1.028197734
50525	Spag6	0.088927651	0	0.315653629	0.254847487	0.162086862	0
50527	Ero1l	5.334697272	5.132105723	5.519780431	5.54018421	5.527453393	5.318535927
50528	Tmprss2	0	0.484644238	0.632542429	0.090044751	0	0.603822093
50529	Mrps7	5.899265698	6.016706774	6.320786264	5.864296205	5.733328871	5.717059537
50530	Mfap5	0.172690617	0.414352757	0	0.090044751	0.083318543	0.103327367
50540	Igbp1b	0.088927651	0	0	0.090044751	0.083318543	0
50701	Elane	0	0	0.085620241	1.066849964	0.618304538	1.224329091
50702	Cfhr1	0.172690617	0.180250055	0.166442556	0	0	0
50706	Postn	0.593243493	0.092938249	0.632542429	0.536870919	0.083318543	0.672638635
50708	Hist1h1c	4.692623584	5.326450922	3.657334883	6.913276447	7.280370861	7.017898438
50709	Hist1h1e	4.761875985	5.493441294	3.834732969	5.97331442	6.197960119	6.176971468
50720	Sacs	2.106390335	2.517111682	1.907457246	2.621115519	2.680358844	2.303095363
50721	Sirt6	3.522381	3.500001476	3.671250218	3.929138323	3.954786756	3.844453645
50722	Dkkl1	0	0	0.085620241	0.330687802	0.501990011	0.375170495
50723	Icosl	0.326902392	0	0	0.17479807	0.083318543	0.103327367
50724	Sap30l	4.604878807	4.554009434	4.747594064	4.185522013	4.136451701	4.12174928
50753	Fbxo8	4.631026916	4.727096501	4.770398545	5.292454053	5.217479291	5.114135318
50754	Fbxw7	3.911790599	3.668012757	4.150024619	4.561052534	4.427004063	4.558968875
50755	Fbxo18	4.788672204	4.734327553	4.929380803	4.240626447	4.365919041	4.18200379
50757	Fbxw14	0.088927651	0.340460315	0	0	0	0.103327367
50758	Fbxl17	3.353182619	3.541814737	3.614764976	4.122905897	4.116810884	4.289985759
50759	Fbxo16	0	0.180250055	0.38484472	0	0	0.199746348
50760	Fbxo17	0	0.340460315	0.450868746	0.090044751	0.236776323	0
50762	Fbxo6	5.497856231	5.504056754	5.563337948	3.923025904	3.681561081	3.866652995
50764	Fbxo15	0.172690617	0.180250055	0.514002991	0.090044751	0.083318543	0.290123112
50765	Tfr2	5.707219516	5.808093782	5.662456326	6.744172875	6.751894963	6.734800376
50766	Crim1	5.88846736	5.948393825	5.908451653	2.87017008	2.510133126	3.06187508
50767	Pnpla6	4.162862827	3.99743054	4.291878307	5.434578144	5.372517505	5.497538351
50768	Dlc1	0.593243493	0.792390138	1.028176902	0.659585569	1.09057735	0.801143797
50769	Atp8a2	0.251856015	0.262577947	0.632542429	0.254847487	0.162086862	0.375170495
50770	Atp11a	2.512194206	2.550267674	3.247774876	1.384094014	1.381399835	1.656815744
50771	Atp9b	4.578248016	4.617957012	4.588038826	4.645147877	4.515915633	4.634225806
50772	Mapk6	5.769078778	5.825126406	6.072104339	5.266136689	5.141757238	4.950562978
50773	Nt5c	3.817351366	3.637482997	4.025557048	4.326490388	4.462450941	4.549851376
50774	Krtap5-1	0	0.092938249	0	0	0	0
50775	Krtap5-4	0	0.092938249	0.315653629	0.17479807	0	0
50776	Polg2	1.995748153	1.614824791	2.104929661	1.785475879	2.094193103	2.524034868
50778	Rgs1	0	0	0.166442556	0.17479807	0	0.199746348
50779	Rgs6	0.326902392	0.092938249	0.166442556	0	0.083318543	0.672638635
50780	Rgs3	0.398237264	0.414352757	0.38484472	0.330687802	0.375468954	0.603822093
50781	Dkk3	0.172690617	0.414352757	0.166442556	0	0.236776323	0.801143797
50782	Rgs11	0.593243493	0.262577947	0.574489846	0.599532604	0.440115989	0.738321536
50783	Lsm4	7.176814391	7.09601305	7.458878622	7.238357451	7.268737592	7.455800074
50784	Ppap2c	2.707392734	2.818677122	2.879501942	0.536870919	0.964388083	0.974695723
50785	Hs6st1	4.692623584	4.57429921	4.867269555	8.436271616	8.401281298	8.486447323
50786	Hs6st2	0.251856015	0.340460315	0.315653629	0.254847487	0.307788639	0.199746348
50787	Hs6st3	0.088927651	0	0	0.090044751	0	0.375170495
50788	Fbxl8	1.689422943	1.550735093	1.705899362	0.772675519	0.561319162	1.129593805
50789	Fbxl3	4.428686791	4.478508609	4.404458342	6.409081514	6.084994623	6.317907222
50790	Acsl4	3.406057625	3.40351024	3.478956131	4.858746495	4.734650694	4.823919477
50791	Magi2	0.172690617	0.092938249	0.38484472	0.254847487	0.561319162	0.974695723
50793	Orc3	5.944650129	6.038777368	6.15366629	5.932821465	5.904897415	5.729226236
50794	Klf13	6.656541201	6.532304774	6.631335353	6.955062986	7.03301086	6.88282853
50795	Sh3bgr	0	0.262577947	0.38484472	0.17479807	0.083318543	0.199746348
50796	Dmrt1	0.172690617	0.092938249	0.315653629	0	0	0.103327367
50797	Copb2	7.094640401	7.009252978	7.152826666	7.093483421	7.12988855	7.02860361
50798	Gne	4.515465907	4.554009434	4.917754421	4.389910355	4.581867129	4.295451175
50799	Slc25a13	5.218789721	5.45675305	5.621832001	4.890418655	4.966300642	4.868603707
50817	Capn15	5.47741325	5.326450922	5.498474356	5.404182882	5.324094739	5.399436155
50849	Rnf10	9.316552797	9.248351437	9.221216864	10.32067452	10.09245341	10.34179111
50850	Spast	4.869339653	5.000347123	5.069945772	4.588345574	4.644935052	4.465092279
50868	Keap1	6.347450554	6.315610301	6.492260896	6.535657328	6.721331999	6.521675864
50873	Park2	0.326902392	0.551669477	0.315653629	0.536870919	0.236776323	0
50874	Tmod4	0.172690617	0.262577947	0.450868746	0.254847487	0.440115989	0.531557862
50875	Tmod3	5.755559672	5.643092379	5.806538534	5.061551963	5.107336665	4.850153176
50876	Tmod2	0.172690617	0.414352757	0.938969035	0.330687802	0.375468954	0.801143797
50877	Neu3	3.935964161	4.009401765	4.179533152	5.086377778	4.890250969	4.947094695
50878	Stag3	0.652797613	0.340460315	0.793876063	2.183383592	2.133819064	2.447550718
50880	Scly	4.006145606	4.101755239	4.083940446	5.304259608	5.439272139	5.378989032
50883	Chek2	5.221250699	5.209383571	5.393262503	6.074670227	6.092555802	6.072612786
50884	Nckap1	5.762335061	5.566159713	5.851536467	5.113470056	5.187194919	5.050914027
50887	Hmgn5	4.801885956	4.878364147	5.163981442	5.173916681	5.33688429	5.247001092
50905	Il17rb	0.251856015	0.262577947	0.242976257	0.090044751	0.083318543	0.603822093
50907	Preb	5.640751299	5.568184468	5.895173254	5.631104634	5.603514748	5.65250968
50908	C1s	0.172690617	0.615718588	0.574489846	0.402739632	0.501990011	1.313225014
50909	C1ra	0.466210507	0.484644238	1.070794101	0.330687802	0.561319162	0.375170495
50911	Exosc9	6.344067196	6.311990072	6.455542928	7.221024056	7.33132375	7.122304199
50912	Exosc10	6.251990812	6.22995632	6.453531298	6.323498487	6.429533121	6.178451203
50913	Olig2	0.088927651	0.340460315	0.450868746	0	0	0.375170495
50914	Olig1	0.088927651	0.092938249	0.085620241	0	0.162086862	0.103327367
50915	Grb14	0.172690617	0.340460315	0.242976257	0.17479807	0	0.531557862
50916	Irx4	0	0.340460315	0.166442556	0	0.083318543	0.199746348
50917	Galns	1.057172063	1.614824791	1.152428102	1.021800343	1.168960894	1.129593805
50918	Myadm	1.660699288	1.645832664	1.732688701	1.066849964	0.72593705	0.801143797
50926	Hnrnpdl	7.179980657	7.343641923	7.525506042	6.981037773	7.115115667	6.899074572
50927	Nasp	6.986678325	6.988235509	7.308955095	7.24633485	7.233264131	7.129207175
50928	Klrg1	0	0	0	0.090044751	0.375468954	0.290123112
50929	Il22	0	0	0.085620241	0	0	0.290123112
50930	Tnfsf14	0.251856015	0.180250055	0.085620241	0	0.375468954	0.290123112
50931	Il27ra	0.251856015	0	0.514002991	0	0.375468954	0.103327367
50932	Mink1	6.018670936	5.606124542	5.999507687	4.046244039	4.116810884	4.25675119
50933	Uchl3	5.715971335	5.682878828	5.98843505	4.752453666	4.803839828	4.766044718
50934	Slc7a8	0.398237264	0.262577947	0.315653629	1.453589416	1.623318217	1.622438322
50935	St6galnac6	3.25090563	3.167488886	3.414234065	2.968411354	3.394014315	3.009630149
50994	Mtag2	0	0	0	0	0.236776323	0
50995	Uba2	6.980880661	6.997280514	7.224179304	7.244497823	7.274288945	7.213178967
50996	Pdcd7	4.000425802	3.95473124	4.104598323	3.774779704	4.040680363	3.888515925
50997	Mpp2	6.305157463	6.152453118	6.198797837	7.48856378	7.418635571	7.567307305
51786	Cpsf2	6.31325453	6.200236381	6.526154566	7.035879751	7.202730619	7.070647198
51788	H2afz	9.248662448	9.22223003	9.281851405	9.65528385	9.635214557	9.735016797
51789	Tnk2	6.646504884	6.642104163	6.6742901	7.034462932	7.098939137	7.218942642
51791	Rgs14	0.088927651	0	0.085620241	0.17479807	0.440115989	0.603822093
51792	Ppp2r1a	6.152345818	6.187121221	6.502026326	6.309508915	6.302718933	6.355021475
51793	Ddah2	3.37102381	3.230211672	3.293475576	1.551932326	1.381399835	1.656815744
51795	Srpx	0	0.180250055	0	0.090044751	0	0
51796	Srrm1	7.971874148	7.91891301	8.192158285	8.706061831	8.797626765	8.659605295
51797	Ctps	6.338410575	6.500850073	6.716841652	6.115445191	6.072303924	6.137955771
51798	Ech1	4.445623585	4.260436371	4.391907809	4.537240376	4.563847632	4.568029115
51799	Rundc3a	4.157732845	3.99743054	4.078729424	4.960729338	4.695464157	5.011607203
51800	Bok	0	0	0.085620241	0.17479807	0.083318543	0.103327367
51801	Ramp1	0.172690617	0.262577947	0.242976257	0.536870919	0.618304538	0.531557862
51810	Hnrnpu	9.044940064	8.975879653	9.390068219	9.525772457	9.481962405	9.447477223
51811	Clec4f	0	0.262577947	0.242976257	0.471363533	0.236776323	0.531557862
51812	Mcrs1	5.671671466	5.762844258	5.901089858	5.625469299	5.544093227	5.52571375
51813	Ccnc	4.466518742	4.570264018	4.724423318	5.03912012	5.212861335	5.111039195
51869	Rif1	6.526268639	6.381572027	6.361049479	6.779278193	6.876840777	6.581060601
51875	Tmem141	0.172690617	0.092938249	0.38484472	0.402739632	0.236776323	0.290123112
51885	Tubgcp4	5.363946879	5.214563545	5.418232073	6.321176292	6.243952914	6.176971468
51886	Fubp1	5.949111026	5.797776842	6.313040854	6.903996282	6.897131974	6.95280856
51897	Atg13	4.738013938	4.629637918	4.642030813	5.355086177	5.386937979	5.347764497
51902	Rnf24	2.248286092	1.973708872	2.14536949	2.461587213	2.35112061	2.407732319
51938	Ccdc39	0.765002278	1.136009122	1.406473492	2.282200159	1.781377158	1.905806666
51944	Knstrn	6.043914892	5.971526085	6.089048973	6.995673203	6.993843031	6.949345678
51960	Kctd18	2.018565835	1.791599387	1.883749572	1.453589416	1.623318217	1.313225014
52004	Cdk2ap2	4.40290285	4.425886242	4.089132712	5.027772035	4.982669651	5.16577757
52009	Hn1l	5.97559057	6.022625358	6.287294847	5.753268361	5.846470095	5.717059537
52013	R3hcc1l	3.88099267	3.845446497	4.014683294	4.220831138	4.248992185	3.99312084
52014	Nus1	6.024319001	6.022625358	6.387631833	5.660793545	5.636648727	5.562444905
52020	Umodl1	0.251856015	0.180250055	0.514002991	0.090044751	0	0.531557862
52023	Pibf1	3.666597272	3.58245019	3.964710964	3.847582614	3.58480177	3.61016604
52024	Ankrd22	0.251856015	0.340460315	0.085620241	0	0	0.290123112
52027	D17Ertd648e	0.088927651	0	0.085620241	0	0	0.199746348
52028	Bbs1	1.100592894	1.37682552	1.650780502	3.586518214	3.778500653	3.661859968
52033	Pbk	5.73159205	5.74505557	6.034917873	5.94644579	6.017749271	5.946281323
52036	Ppp6r3	6.736995182	6.59322865	6.790407986	7.488046319	7.511813271	7.378728371
52040	Ppp1r10	5.795742774	5.684746325	5.872767341	6.913276447	6.853295902	6.899074572
52055	Rab11fip5	0.652797613	0.615718588	0.84387938	0.717238372	0.673124304	0.86134423
52064	Coq5	5.040753327	5.121114305	5.378494818	4.954749583	5.077165244	5.098587824
52065	Mfhas1	3.723256259	3.690493439	3.563458501	5.666292835	5.801042399	5.643966279
52076	Tmem38b	1.972563778	1.705917939	1.953734902	0.330687802	0.919746992	0.375170495
52118	Pvr	0.326902392	0.262577947	0.166442556	0	0.307788639	0.375170495
52120	Hgsnat	4.376649699	4.285265786	4.421024333	2.68029481	2.732912171	2.682600037
52123	Agpat5	4.515465907	4.629637918	5.083017187	4.459132746	4.819112396	4.48436265
52132	Ccdc97	5.30019396	5.237645988	5.523620683	5.790675612	5.755725948	5.751268809
52150	Kcnk6	0.172690617	0.092938249	0	1.348049253	0.501990011	1.313225014
52163	Camk1	1.717585864	1.791599387	1.784819684	1.110535356	1.34809532	1.437072552
52174	Tmem222	4.336351884	4.425886242	4.408617707	4.433561987	4.54560022	4.498648369
52184	Odf2l	2.189173893	2.818677122	2.879501942	3.531334625	3.49636473	3.351455538
52187	Rragd	7.044103688	7.054729949	7.699396436	5.470645957	5.499286605	5.394351479
52202	Rbm34	4.878723508	4.884877035	5.024595648	4.205804347	4.353385422	4.078021908
52206	Anapc4	4.75849119	4.825174705	4.986147493	4.450659418	4.374214701	4.420769139
52231	Ankzf1	3.929958637	3.675545307	3.907077299	4.260153816	4.193819035	4.498648369
52245	Commd2	4.336351884	4.434791011	4.569582938	3.795002164	3.857548814	3.783529083
52250	Reep1	1.570928878	2.483175739	2.14536949	0.927247787	1.049728477	0.738321536
52276	Cdca8	7.19508275	7.076941917	7.201584286	7.839123932	7.782283607	7.76245862
52285	D6Ertd474e	0.251856015	0.735869851	0	0.254847487	0.501990011	0.290123112
52323	Klhl7	3.95973934	4.224941249	4.18439309	5.777184931	5.702365772	5.747286037
52331	Stbd1	0	0.092938249	0.242976257	0	0.307788639	0.290123112
52335	Atxn1l	4.304211939	4.199042038	4.353587514	4.284197112	4.382462931	4.239842322
52348	Vps37a	4.11602276	4.347890808	4.27375119	4.090548313	3.943681369	3.695321408
52357	Wwc2	2.879300632	2.845636982	3.059573643	1.152936723	1.476934808	1.514099598
52372	D6Ertd527e	0.326902392	0	0.514002991	0.599532604	0.162086862	0.45548218
52377	Rcn3	3.044052056	2.645395066	3.070115477	2.099148117	1.946246961	2.042092585
52389	Gpr123	0.172690617	0.262577947	0.085620241	0.090044751	0.375468954	0.103327367
52392	D1Ertd622e	4.358878375	4.716181508	4.535755439	6.920197605	6.865851944	6.901764549
52397	Zfp644	3.905683385	3.871915245	3.685032615	4.580600107	4.500841109	4.369869462
52398	11-Sep	6.291170165	6.567143568	6.41476754	6.008378149	6.025670237	5.968690071
52428	Rhpn2	1.570928878	1.898458092	1.859645795	1.234174596	1.476934808	0.974695723
52430	Echdc2	0.966201582	0.484644238	1.112188426	0.402739632	0.307788639	0.375170495
52432	Ppp2r2d	5.586425724	5.529219634	5.6414038	5.285324069	5.276205124	5.396896057
52440	Tax1bp1	6.512268853	6.495540296	6.448489919	7.792947511	7.635156386	7.581357989
52443	Mrpl48	4.945734475	5.012294271	5.291079008	5.261299704	5.273990092	5.249819031
52463	Tet1	1.142744981	1.220826819	1.070794101	0.975298534	0.72593705	0.672638635
52466	Slc46a1	0.918470722	1.220826819	1.229689227	0	0.307788639	0
52468	Ctdsp2	7.549110424	7.59619419	7.201584286	7.362681382	7.299009032	7.308161013
52469	Coa3	4.85356297	4.752248191	4.943783249	5.386522248	5.407291785	5.449320952
52477	Angel2	4.551116385	4.598276178	4.958043335	4.915265092	4.797685242	4.808711796
52480	D7Ertd715e	1.689422943	1.413325035	1.650780502	0.659585569	1.130301392	1.224329091
52502	Carhsp1	4.094706616	3.845446497	3.664309328	8.015009086	7.948445154	7.969371937
52504	Cenpo	3.810830062	3.37603448	3.678157875	4.210830688	4.423011217	4.289985759
52512	D14Ertd670e	0.088927651	0	0	0	0	0
52513	Ddx56	5.891560855	5.96077717	6.227335085	5.270957511	5.519995856	5.258239973
52521	Zfp622	5.07108469	5.121114305	5.259187641	4.97557118	4.822147603	4.964353326
52530	Nhp2	7.663014721	7.536949638	7.988412602	6.348798939	6.488991103	6.467024865
52535	Mettl17	2.446402723	2.690705521	2.631622844	2.559404473	2.416843262	2.731805293
52538	Acaa2	4.385453938	4.209457582	4.353587514	4.96668441	5.306863702	5.082870953
52551	Sgta	5.741912682	5.759304024	6.032224657	5.859503339	5.943039257	5.80972745
52552	Parp8	0.593243493	0.484644238	0.38484472	0.717238372	0.873680351	1.355699839
52563	Cdc23	6.801733744	6.860229898	6.984710201	7.10567799	7.150561195	7.103733135
52570	Ccdc69	0.088927651	0.180250055	0.450868746	0	0.375468954	0.103327367
52575	Trmt10c	4.14741783	3.948526852	4.449564831	3.774779704	3.721121924	3.547417941
52585	Dhrs1	3.659355843	3.260579242	3.828537276	3.093420614	3.613115768	3.583607462
52588	Tspan14	4.432939667	4.75580576	4.980570289	5.573735522	5.582189022	5.733259108
52589	Ncald	0.088927651	0.615718588	0.315653629	0	0.375468954	0.375170495
52592	Brms1l	3.652077884	3.818483043	3.883363329	4.809895105	4.849180892	4.616868214
52609	Cbx7	2.721368602	2.582678763	2.687464434	3.238300644	2.70687479	3.074645955
52614	Emr4	0.172690617	0.262577947	0.242976257	0.471363533	0.307788639	0.199746348
52615	Suz12	7.592528728	7.506125316	7.627613438	8.033567076	8.050321133	7.789339167
52626	Cdkn2aipnl	6.022909056	6.046059835	6.250692367	5.83854826	5.873055586	5.884160665
52633	Nit2	3.868487021	4.044730725	4.27375119	3.555243655	3.926861338	3.866652995
52635	Esyt2	5.580687288	5.482747146	5.226575335	6.429706881	6.528549915	6.236429509
52637	Cisd1	4.437180042	4.54991701	4.754146495	5.421629937	5.503074102	5.409552061
52639	Wipi1	3.406057625	3.629748531	3.284450517	6.338502325	6.444382717	6.193165677
52653	Nudcd2	6.180441327	6.107216495	6.435299285	5.739421603	5.819385483	5.704789358
52662	Ldlrad4	0.398237264	0.551669477	0.242976257	3.157301413	2.891582734	3.148984487
52665	Echdc1	4.903452758	4.801273132	5.085617319	4.987335691	4.800765817	4.929627101
52666	Arhgef25	3.279526098	3.250527575	3.40593577	2.319906428	2.299786049	2.259018874
52668	Ifi27	0	0.092938249	0.085620241	2.44461956	2.625818538	2.794905817
52670	Cpsf4l	0.531124746	0.340460315	0.450868746	0.254847487	0.618304538	0.375170495
52679	E2f7	4.336351884	4.270419474	3.912945383	5.612233943	5.704012083	5.516382957
52683	Ncaph2	7.977344119	7.921687022	7.920129407	8.327095861	8.358803019	8.292029144
52685	Cd300lg	0.398237264	0.340460315	0.38484472	0.330687802	0	0.290123112
52686	Mettl2	4.252213618	4.439222869	4.659588264	4.475931549	4.596122413	4.503379012
52690	Setd3	6.57710991	6.643064981	6.725203404	7.183164602	7.113258374	7.203036795
52696	Zwint	6.847056166	6.724297792	7.017760637	7.408246408	7.479015992	7.419969739
52700	Txndc17	5.163558122	5.018230947	5.367853148	4.752453666	4.695464157	4.689237682
52705	Krr1	5.932686527	5.889696293	6.108356333	5.137425596	5.028064656	5.126453793
52708	Zfp410	4.531419421	4.686664575	4.642030813	5.655273213	5.545930306	5.384128046
52710	Slc52a2	3.307589815	3.439349088	3.834732969	3.257859306	3.283844495	3.442944997
52712	Zkscan6	3.119870658	2.832220026	3.397589467	3.314992961	3.248181004	3.372293805
52713	Ccdc59	4.062129975	4.038902317	4.227411171	4.133532469	4.131566508	3.972797835
52715	Ccdc43	4.271339643	4.606180758	4.680378989	4.170120918	4.174948921	4.164190193
52717	Anapc16	4.237700842	4.375902598	4.535755439	4.899786286	5.048942622	4.971199381
52793	Fam3b	0	0	0.166442556	0	0	0.103327367
52808	Tspyl2	2.463134004	2.705498195	3.070115477	2.319906428	2.494997742	2.324638705
52815	Ldhd	0	0.484644238	0.242976257	0	0.236776323	0.672638635
52822	Rufy3	3.514376164	3.338566715	3.803484951	2.478357625	2.479701886	2.747841044
52829	Lurap1l	0.088927651	0.092938249	0.315653629	0.17479807	0	0
52830	Pnrc2	5.624109506	5.891314519	5.693470071	6.593568118	6.606316703	6.51934229
52837	Tmx4	4.638411577	4.465531865	4.29637472	6.115445191	5.913460951	5.954941312
52838	Dnlz	5.119382189	4.970039105	4.958043335	4.429255781	4.613745693	4.48436265
52840	Dbndd2	0.593243493	0.414352757	0.574489846	0.402739632	0.873680351	0.672638635
52846	Cnot11	5.471223439	5.520880677	5.607429323	5.244241395	5.403243932	5.307758806
52850	Sgsm1	1.223525128	1.614824791	1.622410723	0.17479807	0.307788639	0.672638635
52855	Lair1	0.251856015	0	0.38484472	0.090044751	0.083318543	0.375170495
52856	Mtg2	3.577204695	3.652828633	3.840902168	3.071482595	2.796021086	3.06187508
52857	Gramd1a	2.377466981	2.805005881	2.915022094	1.453589416	1.507423858	1.723206578
52858	Cdipt	5.111444055	5.067730058	5.129117295	5.938892611	6.019072456	6.012489649
52864	Slx4	4.703225749	4.621861165	4.747594064	5.528153781	5.21517216	5.363461238
52874	D19Bwg1357e	6.231384487	6.141616212	6.614329155	5.256446448	5.276205124	5.274935817
52882	Rgs7bp	0.652797613	0.262577947	0.450868746	0.17479807	0.083318543	0.199746348
52892	Sco1	4.062129975	4.319324345	4.416900634	2.907798843	3.013429343	3.161010188
52897	Rbfox3	0.251856015	0.484644238	0.38484472	0.330687802	0.561319162	0.919132933
52898	Rnasek	4.681942928	4.783954842	4.891247345	5.532175081	5.538567913	5.658884193
52906	Ahi1	4.152584556	3.784054235	4.174656787	5.491448603	5.484036394	5.323894447
52915	Zmiz2	6.602818112	6.506140379	6.69572275	6.233751738	6.292907018	6.242101221
53310	Dlg3	1.507820364	1.136009122	1.705899362	0.975298534	1.130301392	1.079786381
53311	Mybph	0.172690617	0.414352757	0.242976257	0.090044751	0.162086862	0.290123112
53312	Nub1	4.710250819	4.645066781	4.754146495	5.061551963	4.869862071	5.028115387
53313	Atp2a3	1.507820364	1.676188082	1.266821625	2.183383592	2.35112061	1.817393629
53314	Batf	0.172690617	0	0	0.330687802	0.162086862	0.375170495
53315	Sult1d1	0	0.092938249	0	0	0.162086862	0
53317	Plrg1	5.740197696	5.631520338	5.819092591	5.928251281	6.025670237	5.841831958
53318	Pdlim3	0	0.092938249	0	0	0	0.199746348
53319	Nxf1	6.557767023	6.274039251	6.644621115	6.953564493	6.952197421	6.85163328
53320	Folh1	0.251856015	0	0.315653629	0	0	0.199746348
53321	Cntnap1	0.593243493	0.484644238	0.450868746	0.402739632	0.440115989	1.129593805
53322	Nucb2	0.088927651	0.414352757	0.085620241	0.402739632	0.236776323	0.603822093
53323	Ube2k	6.374235512	6.282696472	6.538543568	6.671290724	6.705804238	6.675255676
53324	Nptx2	0	0.414352757	0.38484472	0	0	0.290123112
53325	Banp	4.367791401	3.878457244	4.349266187	4.755896631	4.692150055	4.947094695
53328	Pgrmc1	3.874753395	4.112894569	3.93618191	4.411901261	4.41900729	4.405686902
53330	Vamp4	3.522381	3.250527575	3.478956131	1.702263892	1.595205701	1.847470703
53331	Stx7	4.094706616	3.845446497	4.145047313	4.074093237	4.239941945	4.065281015
53332	Mtmr1	4.449826897	4.33367828	4.497214981	3.767975399	3.620108286	3.836977298
53333	Tomm40	6.755790235	6.789097912	7.28596439	6.11410443	6.194450822	6.256183711
53334	Gosr1	4.385453938	4.686664575	4.591701839	4.670909186	4.563847632	4.713937151
53356	Eif3g	7.960135098	7.985197055	8.164447583	7.330715662	7.36916958	7.310862098
53357	Pla2g6	4.266581855	4.314507787	4.437402259	3.953332277	3.851619602	3.703566894
53374	Chst3	0.251856015	0.180250055	0.450868746	0.17479807	0.162086862	0.738321536
53375	Mtx2	5.820300481	5.771657021	6.092931171	5.662628972	5.747766847	5.721126515
53376	Usp2	0.918470722	0.551669477	0.514002991	0.975298534	1.049728477	1.177738913
53378	Sdcbp	7.320888596	7.231216481	7.066616802	8.518129722	8.450412267	8.34471053
53379	Hnrnpa2b1	9.404178708	9.347171075	9.781666906	10.07252259	10.05746536	10.04539824
53380	Psmd10	4.294896034	4.44804595	4.383479718	5.443146168	5.478275747	5.557904328
53381	Prdx4	4.336351884	4.05053568	4.429236537	4.376553092	4.515915633	4.554417328
53382	Txnl1	6.931388216	6.966139737	7.094639342	7.489598145	7.38002349	7.310862098
